TransactionID,Date,ProductCategory,Price,UnitsSold,CustomerAge,CustomerMembership,Discount,Region,PaymentMethod,IsPromotional,TotalSales
T002018,2025-05-04,Electronics,231.02,4,44.89718761879709,Bronze,12.4,West,PayPal,True,809.49
T002019,2025-04-29,Home & Kitchen,87.73,3,43.96402984317764,Silver,3.3,West,PayPal,False,254.5
T002020,2025-01-08,Clothing,59.87,2,31.59776978939722,Bronze,2.4,West,Digital Wallet,False,116.87
T002021,2025-03-26,Clothing,49.1,6,40.23246647143819,Silver,3.5,North,Credit Card,False,284.29
T002022,2025-05-09,Home & Kitchen,83.11,2,41.830802421431585,Platinum,5.3,South,Digital Wallet,False,157.41
T002023,2025-01-08,Clothing,45.03,7,31.549147248133217,Bronze,6.0,North,PayPal,False,296.3
T002024,2025-06-06,Beauty,35.3,7,37.82305221485624,Platinum,2.3,West,Credit Card,False,241.42
T002025,2025-04-06,Clothing,42.41,9,41.718898031811186,Silver,14.9,East,Credit Card,True,324.82
T002026,2025-04-12,Electronics,299.92,6,45.44384904694359,Bronze,9.0,West,Digital Wallet,False,1637.56
T002027,2025-01-05,Home & Kitchen,98.36,4,64.67536229515363,Gold,2.6,East,Credit Card,False,383.21
T002028,2025-03-27,Home & Kitchen,49.36,4,30.38139072244075,Bronze,0.6,North,Credit Card,False,196.26
T002029,2025-06-24,Clothing,53.98,4,58.24197332530729,Gold,13.3,East,PayPal,True,187.2
T002030,2025-02-03,Home & Kitchen,98.86,1,31.230041944239264,Gold,6.0,West,Credit Card,False,92.93
T002031,2025-02-24,Electronics,238.51,3,41.96995219265052,Platinum,10.2,North,Credit Card,True,642.55
T002032,2025-04-29,Clothing,30.89,7,53.03021458956783,Bronze,19.2,West,PayPal,True,174.71
T002033,2025-06-20,Sports,55.84,5,47.284677296722435,Bronze,4.0,East,Digital Wallet,False,268.03
T002034,2025-06-07,Electronics,258.84,5,18.0,Gold,0.2,North,Credit Card,False,1291.61
T002035,2025-04-24,Clothing,41.44,7,55.027307450827564,Gold,8.8,East,Credit Card,False,264.55
T002036,2025-05-25,Sports,43.39,4,45.87978916426001,Gold,12.8,North,Cash,True,151.34
T002037,2025-01-26,Beauty,26.55,6,35.32571670219035,Silver,17.2,North,PayPal,True,131.9
T002038,2025-05-16,Clothing,53.2,2,40.42995219292311,Silver,2.4,North,Credit Card,False,103.85
T002039,2025-02-16,Clothing,44.36,5,47.127373437042436,Silver,3.4,East,Credit Card,False,214.26
T002040,2025-04-23,Home & Kitchen,64.84,4,49.03296006969049,Gold,10.2,North,Digital Wallet,True,232.91
T002041,2025-03-17,Beauty,38.21,7,48.594851626467104,Bronze,3.6,North,Credit Card,False,257.84
T002042,2025-03-13,Sports,65.57,4,33.41892004324546,Silver,3.5,East,PayPal,False,253.1
T002043,2025-03-30,Electronics,260.7,5,41.852964239782935,Silver,7.8,North,Credit Card,False,1201.83
T002044,2025-02-15,Clothing,32.18,6,31.882009339737166,Platinum,7.6,East,PayPal,False,178.41
T002045,2025-02-02,Clothing,57.78,8,51.195383477290825,Platinum,9.5,East,Digital Wallet,False,418.33
T002046,2025-01-01,Sports,77.33,1,39.07089480847781,Bronze,7.1,West,Credit Card,True,71.84
T002047,2025-05-27,Home & Kitchen,94.0,4,47.2376091424203,Gold,11.2,East,Digital Wallet,True,333.89
T002048,2025-01-31,Home & Kitchen,90.89,3,35.83267608919651,Platinum,6.1,East,PayPal,False,256.04
T002049,2025-05-22,Beauty,35.3,4,43.028247762704325,Bronze,,East,Credit Card,False,
T002050,2025-02-22,Electronics,354.67,5,39.69898055600754,Gold,1.7,North,Credit Card,False,1743.2
T002051,2025-02-17,Electronics,296.2,4,27.434728883706523,Bronze,7.5,South,PayPal,False,1095.94
T002052,2025-03-10,Clothing,28.0,11,55.09032713945973,Silver,5.6,East,PayPal,False,290.75
T002053,2025-04-15,Clothing,40.33,8,50.02204141944457,Platinum,4.8,East,Digital Wallet,False,307.15
T002054,2025-03-31,Electronics,240.17,2,26.770081644144355,Gold,5.7,North,Cash,False,452.96
T002055,2025-03-04,Electronics,248.15,4,32.16658865548831,Bronze,5.5,East,Digital Wallet,False,938.01
T002056,2025-03-14,Home & Kitchen,84.19,5,34.86438947996248,Gold,1.2,South,Credit Card,False,415.9
T002057,2025-06-10,Sports,68.13,5,57.8044559669076,Bronze,10.3,East,Cash,True,305.56
T002058,2025-06-18,Clothing,41.56,8,52.405591484918176,Silver,16.5,North,Credit Card,True,277.62
T002059,2025-03-30,Clothing,38.06,6,44.59885624575042,Bronze,4.9,South,Digital Wallet,False,217.17
T002060,2025-06-25,Clothing,56.73,5,23.02090991272355,Bronze,4.6,West,PayPal,False,270.6
T002061,2025-01-13,Sports,55.1,2,47.47821176000713,Platinum,5.9,West,PayPal,False,103.7
T002062,2025-03-14,Sports,33.57,3,44.02843046737797,Silver,1.4,West,PayPal,False,99.3
T002063,2025-03-18,Home & Kitchen,90.17,4,37.86082951146208,Gold,0.6,North,Credit Card,False,358.52
T002064,2025-06-08,Electronics,190.68,1,57.861081771194556,Bronze,11.5,West,Credit Card,True,168.75
T002065,2025-03-09,Electronics,276.1,5,39.600867606486005,Silver,8.4,East,Credit Card,False,1264.54
T002066,2025-04-08,Electronics,228.52,3,56.171416885729684,Silver,8.6,East,PayPal,False,626.6
T002067,2025-05-05,Home & Kitchen,56.45,5,37.589445049004695,Silver,0.7,North,Credit Card,False,280.27
T002068,2025-04-12,Sports,54.24,6,31.733471670679293,Bronze,14.0,North,PayPal,True,279.88
T002069,2025-05-12,Sports,63.6,6,27.04879650112261,Bronze,5.9,West,PayPal,False,359.09
T002070,2025-04-12,Clothing,54.38,4,41.041809227944285,Gold,3.6,East,Digital Wallet,False,209.69
T002071,2025-01-19,Sports,38.59,8,42.53332834913541,Bronze,9.3,North,Digital Wallet,False,280.01
T002072,2025-03-23,Beauty,25.5,7,30.542714375672706,Silver,1.8,South,PayPal,False,175.29
T002073,2025-05-21,Clothing,52.58,4,31.094631484259367,Bronze,4.3,East,PayPal,False,201.28
T002074,2025-01-23,Clothing,40.91,4,56.107473678954406,Bronze,2.5,North,PayPal,False,159.55
T002075,2025-03-24,Beauty,24.79,3,50.905738229754924,Silver,1.6,East,Credit Card,True,73.18
T002076,2025-04-19,Clothing,51.05,5,63.96888069821752,Platinum,6.5,South,Credit Card,True,238.66
T002077,2025-03-16,Beauty,25.55,8,22.59511537116279,Gold,2.8,North,Credit Card,False,198.68
T002078,2025-05-09,Beauty,21.24,10,62.49786117791685,Silver,16.2,North,Credit Card,True,177.99
T002079,2025-03-29,Home & Kitchen,75.67,5,32.55277291719224,Silver,11.1,South,Credit Card,True,336.35
T002080,2025-02-23,Sports,55.18,6,26.216339829371396,Bronze,19.3,East,Cash,True,267.18
T002081,2025-03-30,Home & Kitchen,67.85,3,45.00316742163602,Bronze,2.0,South,Cash,False,199.48
T002082,2025-05-23,Home & Kitchen,49.35,3,19.682565806645993,Bronze,10.9,North,Digital Wallet,True,131.91
T002083,2025-03-06,Clothing,45.54,10,54.99943282691754,Gold,4.1,West,Credit Card,False,436.73
T002084,2025-03-17,Electronics,161.31,4,44.064542607937675,Silver,5.2,East,Credit Card,False,611.69
T002085,2025-05-23,Clothing,54.44,6,33.55746984967918,Bronze,17.3,North,Credit Card,True,270.13
T002086,2025-05-29,Home & Kitchen,76.89,5,54.025903454084236,Gold,0.4,East,Cash,False,382.91
T002087,2025-05-27,Electronics,185.03,2,40.37397383080287,Platinum,1.1,South,Credit Card,False,365.99
T002088,2025-03-01,Electronics,231.78,3,42.42515289226487,Bronze,3.3,South,Digital Wallet,False,672.39
T002089,2025-04-03,Electronics,290.63,5,49.52816445761459,Bronze,2.0,North,Credit Card,True,1424.09
T002090,2025-06-10,Home & Kitchen,62.3,4,34.43165685691062,Platinum,5.8,South,PayPal,False,234.75
T002091,2025-02-18,Beauty,29.78,6,29.337116218564645,Bronze,11.1,North,PayPal,True,158.85
T002092,2025-02-04,Beauty,31.59,6,40.4346412152804,Gold,2.3,West,Credit Card,False,185.18
T002093,2025-06-21,Clothing,42.85,3,25.780743865846393,Silver,2.0,North,PayPal,False,125.98
T002094,2025-04-12,Sports,43.29,5,36.83520989781245,Bronze,11.5,East,Credit Card,True,191.56
T002095,2025-01-11,Home & Kitchen,63.16,5,29.98372026538517,Bronze,0.8,North,PayPal,False,313.27
T002096,2025-04-09,Clothing,47.69,5,38.257396333304285,Silver,11.4,East,PayPal,True,211.27
T002097,2025-04-20,Home & Kitchen,59.82,3,31.237192761811613,Bronze,3.6,East,Credit Card,True,173.0
T002098,2025-03-15,Electronics,175.46,3,37.90752552025297,Gold,6.9,East,Credit Card,False,490.06
T002099,2025-06-23,Beauty,33.81,6,54.33012315668935,Silver,2.3,South,Digital Wallet,False,198.19
T002100,2025-01-09,Clothing,52.86,5,33.09033360145664,Bronze,8.3,West,Credit Card,True,242.36
T002101,2025-01-03,Clothing,41.76,4,46.611131191531506,Bronze,9.9,North,Credit Card,False,150.5
T002102,2025-03-26,Home & Kitchen,105.73,3,20.295924638216903,Silver,2.0,West,Credit Card,False,310.85
T002103,2025-01-26,Clothing,39.97,9,38.0421653645838,Silver,3.4,South,Credit Card,False,347.5
T002104,2025-03-13,Clothing,46.59,4,32.100472213547434,Silver,15.7,East,Credit Card,True,157.1
T002105,2025-02-17,Home & Kitchen,97.35,1,42.69370760146046,Bronze,4.4,North,Credit Card,False,93.07
T002106,2025-06-05,Electronics,230.67,7,35.36997350643826,Silver,10.0,South,Credit Card,False,1453.22
T002107,2025-04-27,Home & Kitchen,101.55,4,52.37311490046271,Platinum,7.7,East,Digital Wallet,False,374.92
T002108,2025-06-03,Clothing,55.11,3,37.75106028488751,Gold,2.4,North,PayPal,False,161.36
T002109,2025-06-02,Home & Kitchen,94.26,5,55.499378892899855,Bronze,5.4,South,Credit Card,False,445.85
T002110,2025-01-12,Home & Kitchen,63.4,4,18.0,Gold,7.6,South,Cash,False,234.33
T002111,2025-05-13,Clothing,55.25,2,42.482584580616574,Bronze,0.7,North,Digital Wallet,False,109.73
T002112,2025-02-17,Home & Kitchen,93.16,1,43.611853863056155,Silver,10.2,East,Credit Card,True,83.66
T002113,2025-02-06,Home & Kitchen,77.62,5,30.78233376313774,Platinum,11.6,North,Credit Card,True,343.08
T002114,2025-02-13,Sports,45.13,7,42.01317493271404,Gold,1.2,West,Digital Wallet,False,312.12
T002115,2025-01-15,Home & Kitchen,94.37,4,47.78592073767639,Silver,10.2,West,PayPal,True,338.98
T002116,2025-02-12,Sports,67.51,4,55.042775667715844,Platinum,8.0,North,PayPal,False,248.44
T002117,2025-06-25,Electronics,239.58,5,38.57476425419904,Silver,6.3,North,PayPal,False,1122.43
T002118,2025-03-28,Clothing,50.26,5,36.72774728718411,Bronze,13.7,West,Credit Card,True,216.87
T002119,2025-03-11,Beauty,34.44,6,34.78336454641611,Bronze,2.3,North,Digital Wallet,False,201.89
T002120,2025-02-15,Clothing,33.81,6,42.59719843961103,Silver,6.7,North,Credit Card,False,189.27
T002121,2025-04-18,Electronics,306.1,2,30.770794414946778,Silver,1.7,West,Credit Card,True,601.79
T002122,2025-05-03,Clothing,56.94,3,51.00585421623588,Silver,9.0,East,Credit Card,False,155.45
T002123,2025-06-20,Electronics,196.69,2,22.525504379192675,Gold,1.6,East,Cash,False,387.09
T002124,2025-01-21,Electronics,209.04,6,41.2243999939997,Bronze,3.3,North,Digital Wallet,False,1212.85
T002125,2025-05-31,Beauty,31.3,6,25.444932266123953,Silver,2.3,South,PayPal,False,183.48
T002126,2025-04-17,Clothing,56.5,1,41.423140661021044,Gold,6.0,North,Credit Card,False,53.11
T002127,2025-03-21,Clothing,57.81,3,51.70087105383634,Gold,13.5,North,Cash,True,150.02
T002128,2025-02-16,Beauty,23.05,6,44.220021169408994,Bronze,5.4,South,Cash,False,130.83
T002129,2025-04-27,Beauty,32.33,6,34.767563277057484,Platinum,0.6,East,Digital Wallet,False,192.82
T002130,2025-05-04,Clothing,37.7,10,50.599482945911774,Bronze,9.1,South,Credit Card,False,342.69
T002131,2025-05-23,Clothing,32.22,4,18.0,Bronze,11.5,South,Credit Card,True,114.06
T002132,2025-01-25,Sports,60.28,3,41.19290691433465,Bronze,5.7,South,Credit Card,False,170.53
T002133,2025-02-05,Home & Kitchen,84.66,6,32.014773456732,Silver,2.4,West,Credit Card,False,495.77
T002134,2025-02-20,Home & Kitchen,357.88,5,47.93075929235489,Gold,1.1,East,Cash,False,1769.72
T002135,2025-01-15,Sports,65.95,3,,Bronze,13.2,East,PayPal,True,171.73
T002136,2025-03-09,Home & Kitchen,117.9,9,36.41440943371387,Platinum,5.1,East,Credit Card,False,1006.98
T002137,2025-01-21,Clothing,41.36,3,34.28420507791569,Bronze,0.6,North,PayPal,False,123.34
T002138,2025-05-21,Home & Kitchen,88.65,5,52.85091994498704,Silver,3.4,West,Credit Card,False,428.18
T002139,2025-01-19,Clothing,48.37,4,32.49230800728604,Silver,9.4,North,Credit Card,False,175.29
T002140,2025-02-03,Sports,32.33,4,39.33657542088662,Gold,5.3,North,Credit Card,False,122.47
T002141,2025-03-19,Home & Kitchen,43.88,5,42.85229979477036,Bronze,3.5,West,Credit Card,False,211.72
T002142,2025-05-05,Electronics,245.21,3,41.716956541537414,Bronze,6.7,North,Digital Wallet,True,686.34
T002143,2025-04-27,Clothing,54.08,3,41.475036455767686,Silver,1.7,West,Cash,False,159.48
T002144,2025-02-21,Clothing,56.7,6,42.74022417072477,Silver,1.8,North,PayPal,False,334.08
T002145,2025-01-27,Clothing,55.87,3,41.99350155133614,Bronze,3.7,North,PayPal,False,161.41
T002146,2025-06-06,Home & Kitchen,45.63,4,70.0,Bronze,2.1,West,PayPal,False,178.69
T002147,2025-06-05,Clothing,58.67,7,20.48823184707639,Bronze,1.9,West,Credit Card,False,402.89
T002148,2025-02-04,Sports,58.15,1,32.505664785422674,Silver,4.7,West,PayPal,False,55.42
T002149,2025-05-16,Electronics,170.1,5,41.43509448040905,Bronze,23.5,North,Digital Wallet,True,650.63
T002150,2025-05-24,Home & Kitchen,69.63,3,55.35517802462665,Silver,15.1,East,Credit Card,True,177.35
T002151,2025-04-16,Sports,80.55,2,53.445496103330875,Bronze,16.0,North,Credit Card,True,135.32
T002152,2025-06-13,Home & Kitchen,56.91,4,54.450455912783426,Silver,7.1,East,Credit Card,False,211.48
T002153,2025-06-07,Clothing,42.43,8,41.57595346881817,Silver,6.9,East,Credit Card,False,316.02
T002154,2025-05-26,Beauty,34.66,8,56.89264132216674,Bronze,11.0,West,Credit Card,True,246.78
T002155,2025-01-02,Clothing,51.12,4,34.807384989893706,Bronze,9.6,West,PayPal,False,184.85
T002156,2025-06-26,Electronics,299.01,6,52.99035933402561,Bronze,5.7,North,Credit Card,False,1691.8
T002157,2025-03-18,Clothing,45.78,4,44.27024329449018,Silver,10.8,South,Credit Card,True,163.34
T002158,2025-05-12,Electronics,338.87,3,44.48305846853218,Silver,10.5,North,Credit Card,True,909.87
T002159,2025-03-31,Beauty,23.23,8,26.14709479480539,Bronze,8.9,North,Credit Card,False,169.3
T002160,2025-03-30,Electronics,200.75,1,20.756393378846727,Bronze,5.3,South,Digital Wallet,False,190.11
T002161,2025-04-04,Sports,46.14,5,38.51231262498762,Silver,5.1,North,Credit Card,False,218.93
T002162,2025-01-07,Sports,71.39,6,40.88205947665043,Bronze,12.4,West,Cash,True,375.23
T002163,2025-04-05,Electronics,282.0,4,28.545715809161038,Bronze,12.5,South,PayPal,True,987.0
T002164,2025-04-18,Home & Kitchen,63.75,9,53.109549200804494,Platinum,1.3,North,Credit Card,False,566.29
T002165,2025-03-15,Electronics,236.14,6,32.11975375364457,Silver,17.0,North,Digital Wallet,True,1175.98
T002166,2025-02-08,Clothing,49.49,4,48.90605738550453,Silver,6.5,South,PayPal,False,185.09
T002167,2025-05-21,Electronics,240.91,3,38.46934303102405,Gold,3.2,South,Cash,False,699.6
T002168,2025-06-08,Beauty,15.38,5,51.37938217806102,Platinum,13.6,East,Credit Card,True,66.44
T002169,2025-03-12,Beauty,38.99,4,27.628509851089806,Silver,0.9,West,Credit Card,False,154.56
T002170,2025-02-25,Electronics,215.36,2,22.740398036293023,Bronze,8.7,West,PayPal,False,393.25
T002171,2025-06-19,Electronics,307.33,6,48.471229000103605,Silver,0.5,West,Cash,False,1834.76
T002172,2025-02-11,Sports,60.0,4,52.23856150401183,Gold,3.2,South,Digital Wallet,False,232.32
T002173,2025-02-05,Clothing,44.62,6,45.77731320154426,Bronze,6.7,North,Digital Wallet,False,249.78
T002174,2025-03-25,Sports,36.5,4,31.398561787642734,Bronze,3.9,East,Digital Wallet,False,140.31
T002175,2025-04-28,Home & Kitchen,86.2,1,50.11661406729317,Silver,2.9,South,Credit Card,False,83.7
T002176,2025-01-07,Clothing,61.42,5,,Bronze,5.3,South,PayPal,False,290.82
T002177,2025-02-23,Sports,50.86,3,28.30137442561235,Bronze,6.7,South,Credit Card,False,142.36
T002178,2025-05-09,Clothing,45.68,4,47.38843811416234,Gold,4.1,North,PayPal,True,175.23
T002179,2025-06-21,Beauty,23.2,7,43.710474425092876,Gold,2.7,North,Credit Card,False,158.02
T002180,2025-04-30,Beauty,22.09,6,43.256773938596474,Bronze,2.7,West,Credit Card,False,128.96
T002181,2025-06-22,Electronics,244.35,3,25.40306659231929,Bronze,0.3,North,PayPal,False,730.85
T002182,2025-04-16,Electronics,237.33,3,51.87453167428047,Platinum,4.1,East,Digital Wallet,False,682.8
T002183,2025-02-16,Beauty,30.46,6,35.48840626418605,Bronze,2.9,East,Digital Wallet,False,177.46
T002184,2025-05-03,Beauty,15.38,8,34.22500852815239,Silver,6.5,South,Cash,False,115.04
T002185,2025-05-21,Electronics,184.11,7,47.46180227135166,Bronze,13.7,East,Cash,True,1112.21
T002186,2025-04-29,Sports,58.4,4,39.379097874780726,Bronze,0.8,East,Credit Card,False,231.73
T002187,2025-05-30,Clothing,36.52,5,24.771039245861807,Bronze,16.5,North,PayPal,True,152.47
T002188,2025-04-28,Clothing,46.74,5,60.35360435792117,Platinum,6.7,North,PayPal,False,218.04
T002189,2025-01-21,Sports,54.83,5,44.738116064600774,Silver,1.9,East,Credit Card,False,268.94
T002190,2025-05-17,Electronics,168.9,1,41.75401323760151,Platinum,12.0,North,Credit Card,True,148.63
T002191,2025-01-26,Beauty,37.62,7,41.62446529568114,Bronze,3.4,North,Credit Card,True,254.39
T002192,2025-01-09,Electronics,304.43,2,42.184218694559675,Gold,5.9,East,Cash,False,572.94
T002193,2025-01-15,Home & Kitchen,101.65,5,43.159042936033586,Bronze,11.6,West,PayPal,True,449.29
T002194,2025-01-10,Electronics,227.26,4,55.688632107354124,Silver,4.0,South,PayPal,False,872.68
T002195,2025-05-02,Clothing,35.78,4,60.96910058104202,Bronze,4.4,North,Credit Card,False,136.82
T002196,2025-05-01,Home & Kitchen,93.05,5,38.522421315888955,Gold,5.5,North,Digital Wallet,False,439.66
T002197,2025-05-05,Electronics,287.34,3,50.11672489536123,Gold,11.5,South,Digital Wallet,True,762.89
T002198,2025-06-19,Clothing,63.19,4,49.52449298087098,Bronze,5.7,East,Credit Card,False,238.35
T002199,2025-03-13,Clothing,34.91,8,50.27316530018477,Silver,21.1,North,Credit Card,True,220.35
T002200,2025-06-01,Electronics,308.47,4,57.257730145450736,Platinum,9.8,West,Credit Card,False,1112.96
T002201,2025-02-18,Sports,50.05,3,52.2225809816317,Platinum,21.8,East,Digital Wallet,True,117.42
T002202,2025-06-03,Clothing,41.34,8,47.006694163494906,Silver,2.2,East,PayPal,False,323.44
T002203,2025-04-01,Home & Kitchen,99.49,5,34.38533861821352,Silver,9.1,North,PayPal,False,452.18
T002204,2025-02-06,Clothing,54.31,4,45.63960772873742,Bronze,9.0,East,Credit Card,False,197.69
T002205,2025-03-09,Clothing,43.49,6,29.448482030355564,Bronze,1.9,East,Digital Wallet,True,255.98
T002206,2025-02-19,Electronics,229.77,5,47.533997918170236,Bronze,5.9,South,Credit Card,False,1081.07
T002207,2025-06-01,Clothing,42.3,4,45.83143301806568,Bronze,13.1,East,PayPal,True,147.03
T002208,2025-01-19,Clothing,53.99,4,24.821764551987634,Bronze,2.6,North,Credit Card,False,210.35
T002209,2025-04-10,Home & Kitchen,92.4,3,36.369445289772074,Silver,2.8,East,PayPal,False,269.44
T002210,2025-03-01,Sports,58.57,4,33.10263414949057,Platinum,0.4,East,PayPal,False,233.34
T002211,2025-06-16,Clothing,37.86,8,50.43412479908614,Platinum,3.4,East,Credit Card,False,292.58
T002212,2025-03-30,Electronics,234.49,3,38.4712786146061,Silver,7.4,North,Digital Wallet,False,651.41
T002213,2025-05-26,Electronics,264.41,5,24.92263905791817,Bronze,5.1,West,Credit Card,False,1254.63
T002214,2025-05-27,Electronics,197.44,3,47.35027422520075,Bronze,2.3,West,Credit Card,False,578.7
T002215,2025-06-13,Electronics,322.77,2,44.479932779829944,Gold,6.0,North,Credit Card,False,606.81
T002216,2025-03-10,Clothing,28.96,6,43.4940518814622,Bronze,13.8,West,Digital Wallet,True,149.78
T002217,2025-06-24,Electronics,318.01,5,28.771181111172176,Bronze,4.4,West,Credit Card,False,1520.09
T002218,2025-02-18,Electronics,246.51,5,49.052958323851534,Bronze,7.4,East,Credit Card,False,1141.34
T002219,2025-04-18,Electronics,326.92,2,40.642876409308,Bronze,5.9,North,PayPal,False,615.26
T002220,2025-06-10,Electronics,213.33,4,39.922997854755344,Bronze,13.6,East,Digital Wallet,True,737.27
T002221,2025-04-29,Electronics,314.74,6,26.904843811864655,Bronze,11.6,South,PayPal,True,1669.38
T002222,2025-05-29,Electronics,313.9,3,27.33820232135512,Silver,0.5,North,PayPal,False,936.99
T002223,2025-05-30,Clothing,52.56,3,70.0,Silver,0.9,West,PayPal,False,156.26
T002224,2025-06-25,Clothing,47.71,7,28.16221410481419,Bronze,4.4,South,PayPal,False,319.28
T002225,2025-02-06,Electronics,246.47,5,18.0,Bronze,4.4,East,Credit Card,False,1178.13
T002226,2025-05-23,Clothing,47.13,8,37.37476231037799,Bronze,5.1,South,PayPal,False,357.81
T002227,2025-06-12,Clothing,53.35,5,39.71419070045859,Bronze,5.0,West,PayPal,False,253.41
T002228,2025-06-09,Electronics,330.23,3,30.997407428367826,Bronze,11.1,East,PayPal,True,880.72
T002229,2025-01-11,Electronics,298.39,2,32.13881850242073,Bronze,11.5,North,PayPal,True,528.15
T002230,2025-05-18,Clothing,62.35,3,40.57418212044933,Gold,10.0,East,Credit Card,False,168.35
T002231,2025-03-19,Home & Kitchen,90.18,5,46.37339776892297,Bronze,0.5,West,Digital Wallet,False,448.65
T002232,2025-03-18,Electronics,210.69,1,25.199961512324883,Bronze,3.1,West,Digital Wallet,False,204.16
T002233,2025-06-02,Electronics,209.37,10,37.252128855229,Platinum,5.5,East,PayPal,False,1978.55
T002234,2025-01-02,Sports,43.14,4,41.97900456898177,Silver,5.3,North,Credit Card,False,163.41
T002235,2025-03-05,Clothing,32.68,8,39.13244697581063,Platinum,3.9,West,Credit Card,False,251.24
T002236,2025-02-04,Electronics,215.35,4,33.75999027469026,Bronze,0.6,South,Cash,False,856.23
T002237,2025-01-07,Sports,58.01,3,29.69933069705521,Bronze,16.4,North,Credit Card,True,145.49
T002238,2025-03-26,Sports,67.0,4,62.75744632738019,Silver,1.4,West,PayPal,False,264.25
T002239,2025-05-26,Clothing,54.04,4,18.0,Silver,0.7,East,Credit Card,False,214.65
T002240,2025-03-08,Clothing,59.38,4,54.30396742026433,Bronze,2.7,West,Digital Wallet,False,231.11
T002241,2025-02-11,Electronics,324.28,4,28.289945393596753,Bronze,8.0,North,Digital Wallet,False,1193.35
T002242,2025-04-28,Electronics,147.93,5,,Silver,10.3,West,Digital Wallet,True,663.47
T002243,2025-05-05,Home & Kitchen,81.57,2,42.93852390602796,Silver,8.2,East,Cash,False,149.76
T002244,2025-06-16,Electronics,295.63,6,29.526468904304913,Platinum,7.0,South,Credit Card,False,1649.62
T002245,2025-06-18,Clothing,37.27,5,39.69296754490551,Platinum,8.5,North,Credit Card,False,170.51
T002246,2025-01-24,Beauty,25.64,9,37.234416797485,Silver,6.8,South,PayPal,True,215.07
T002247,2025-02-15,Beauty,27.12,5,42.33253218742972,Bronze,16.0,East,Cash,True,113.9
T002248,2025-01-19,Electronics,97.77,8,57.383410559155905,Silver,14.5,East,Cash,True,668.75
T002249,2025-03-09,Home & Kitchen,58.2,3,59.07485739423645,Silver,4.3,South,PayPal,False,167.09
T002250,2025-04-12,Clothing,34.08,4,32.79215043956039,Bronze,11.1,South,PayPal,True,121.19
T002251,2025-02-11,Sports,50.75,3,46.14907528005907,Bronze,5.2,North,Credit Card,False,144.33
T002252,2025-02-01,Clothing,51.01,4,54.223834913062674,Bronze,9.7,West,Digital Wallet,False,184.25
T002253,2025-06-16,Electronics,335.27,5,36.8034092341499,Bronze,9.5,West,Credit Card,False,1517.1
T002254,2025-04-19,Electronics,271.74,2,49.195252045551015,Platinum,5.0,West,Credit Card,False,516.31
T002255,2025-02-05,Clothing,41.38,3,70.0,Platinum,3.9,West,PayPal,True,119.3
T002256,2025-04-07,Clothing,130.43,5,28.317534137765758,Silver,6.8,West,Credit Card,False,607.8
T002257,2025-06-13,Sports,86.09,4,47.743740394658175,Bronze,5.3,North,Digital Wallet,False,326.11
T002258,2025-05-11,Home & Kitchen,101.76,3,29.906401385527182,Gold,2.9,East,Credit Card,False,296.43
T002259,2025-03-14,Clothing,52.63,2,34.49873909522382,Bronze,12.6,North,Credit Card,True,92.0
T002260,2025-05-16,Clothing,52.23,4,36.29232014991348,Silver,8.8,West,Credit Card,False,190.54
T002261,2025-04-07,Electronics,202.16,8,47.31427733171508,Platinum,7.3,West,PayPal,False,1499.22
T002262,2025-05-03,Sports,58.27,2,66.31406765889048,Silver,0.5,North,Credit Card,False,115.96
T002263,2025-03-11,Beauty,29.71,7,34.83537375688735,Platinum,7.2,West,Credit Card,False,193.0
T002264,2025-06-18,Beauty,36.11,6,54.10466460090435,Silver,4.2,West,Credit Card,False,207.56
T002265,2025-01-13,Sports,34.34,9,31.178533555552164,Platinum,0.3,South,Credit Card,True,308.13
T002266,2025-02-18,Electronics,266.18,7,36.727293100440065,Bronze,1.1,South,Digital Wallet,False,1842.76
T002267,2025-03-01,Electronics,306.46,3,57.75330958330445,Silver,0.9,North,Cash,False,911.11
T002268,2025-05-10,Home & Kitchen,79.33,2,53.48235211892924,Gold,4.7,East,PayPal,False,151.2
T002269,2025-01-05,Beauty,30.03,5,37.05810466467774,Bronze,2.0,West,Cash,False,147.15
T002270,2025-06-21,Electronics,251.74,1,34.733003348119254,Silver,7.9,North,PayPal,False,231.85
T002271,2025-01-27,Electronics,222.4,4,47.62273079780705,Silver,12.6,West,Credit Card,True,777.51
T002272,2025-06-09,Sports,66.78,3,34.15131265695879,Silver,12.6,North,Digital Wallet,True,175.1
T002273,2025-05-29,Electronics,344.17,6,36.241076568053046,Platinum,7.3,East,PayPal,False,1914.27
T002274,2025-01-08,Clothing,30.45,5,,Bronze,5.5,West,Cash,False,143.88
T002275,2025-02-19,Home & Kitchen,429.62,4,39.860531685301204,Bronze,4.2,West,Digital Wallet,False,1646.3
T002276,2025-03-08,Electronics,249.52,6,35.000217265897376,Gold,2.2,North,Digital Wallet,False,1464.18
T002277,2025-02-13,Electronics,197.19,5,22.383644889240912,Bronze,2.9,West,Digital Wallet,False,957.36
T002278,2025-05-05,Sports,46.95,4,60.62532653345761,Bronze,9.8,North,PayPal,False,169.4
T002279,2025-02-27,Home & Kitchen,75.4,6,51.85110026519524,Silver,5.1,South,PayPal,True,429.33
T002280,2025-01-03,Beauty,36.17,5,40.952336797238786,Silver,0.1,East,Credit Card,False,180.67
